id_transaksi,jenis_item,jumlah,tanggal pembelian,nama_customer,total
134095,Buku Sejarah,8,7/8/2021,Gloria Ramirez,1280000
134095,Buku Anak-Anak,2,7/8/2021,Gloria Ramirez,80000
134095,Majalah Fashion,7,7/8/2021,Gloria Ramirez,4410000
134095,Majalah Berita,6,7/8/2021,Gloria Ramirez,4320000
134095,Buku Fiksi,6,7/8/2021,Gloria Ramirez,3240000
134095,Aksesoris Buku,7,7/8/2021,Gloria Ramirez,7350000
134096,Alat Tulis,2,7/8/2021,Richard Castillo,520000
134096,Buku Sejarah,2,7/8/2021,Richard Castillo,40000
134096,Buku Anak-Anak,2,7/8/2021,Richard Castillo,400000
134096,Majalah Seni,7,7/8/2021,Richard Castillo,2450000
134096,Majalah Berita,7,7/8/2021,Richard Castillo,980000
134096,Novel Fiksi Ilmiah,1,7/8/2021,Richard Castillo,20000
134096,Novel Romansa,7,7/8/2021,Richard Castillo,140000
134096,Aksesoris Buku,2,7/8/2021,Richard Castillo,100000
134097,Alat Tulis,7,7/8/2021,Jon Hernandez,2940000
134097,Buku Anak-Anak,8,7/8/2021,Jon Hernandez,3840000
134097,Novel Fiksi Ilmiah,4,7/8/2021,Jon Hernandez,320000
134097,Buku Biografi,3,7/8/2021,Jon Hernandez,990000
134097,Novel Romansa,5,7/8/2021,Jon Hernandez,1500000
134098,Alat Tulis,2,7/8/2021,Brian Harris,520000
134098,Buku Sejarah,5,7/8/2021,Brian Harris,3250000
134098,Buku Anak-Anak,2,7/8/2021,Brian Harris,200000
134098,Majalah Seni,3,7/8/2021,Brian Harris,990000
134098,Novel Misteri,5,7/8/2021,Brian Harris,2250000
134099,Alat Tulis,9,7/8/2021,Brian Thomas,12150000
134099,Buku Sejarah,1,7/8/2021,Brian Thomas,120000
134099,Buku Anak-Anak,8,7/8/2021,Brian Thomas,9600000
134099,Majalah Seni,6,7/8/2021,Brian Thomas,1800000
134099,Majalah Berita,8,7/8/2021,Brian Thomas,5760000
134099,Novel Fiksi Ilmiah,1,7/8/2021,Brian Thomas,120000
134099,Buku Biografi,6,7/8/2021,Brian Thomas,1800000
134099,Novel Romansa,1,7/8/2021,Brian Thomas,120000
134100,Alat Tulis,7,7/8/2021,Jeffrey Powell,4410000
134100,Buku Sejarah,8,7/8/2021,Jeffrey Powell,6400000
134100,Majalah Fashion,5,7/8/2021,Jeffrey Powell,500000
134100,Majalah Seni,7,7/8/2021,Jeffrey Powell,4410000
134100,Novel Misteri,6,7/8/2021,Jeffrey Powell,720000
134100,Novel Romansa,2,7/8/2021,Jeffrey Powell,40000
134100,Aksesoris Buku,5,7/8/2021,Jeffrey Powell,1500000
134101,Alat Tulis,5,7/8/2021,Brandy Henry,1250000
134101,Buku Anak-Anak,5,8/31/2021,Brandy Henry,500000
134101,Novel Fiksi Ilmiah,4,8/31/2021,Brandy Henry,2400000
134101,Novel Misteri,9,8/31/2021,Brandy Henry,9720000
134101,Aksesoris Buku,9,8/31/2021,Brandy Henry,12150000
134102,Majalah Fashion,4,8/31/2021,Mr. Charles Jones,1600000
134102,Majalah Seni,4,8/31/2021,Mr. Charles Jones,320000
134102,Majalah Berita,2,9/21/2021,Mr. Charles Jones,80000
134102,Buku Fiksi,9,9/21/2021,Mr. Charles Jones,4050000
134102,Novel Misteri,3,9/21/2021,Mr. Charles Jones,450000
134102,Novel Romansa,8,9/21/2021,Mr. Charles Jones,160000
134102,Aksesoris Buku,5,9/21/2021,Mr. Charles Jones,500000
134103,Alat Tulis,4,10/17/2021,Shane Cole,320000
134103,Buku Sejarah,4,10/17/2021,Shane Cole,960000
134103,Buku Anak-Anak,2,10/17/2021,Shane Cole,600000
134103,Majalah Fashion,5,10/17/2021,Shane Cole,500000
134103,Majalah Seni,8,10/17/2021,Shane Cole,7040000
134103,Majalah Berita,2,10/17/2021,Shane Cole,480000
134103,Novel Misteri,8,10/17/2021,Shane Cole,3840000
134104,Alat Tulis,8,10/17/2021,Amanda Rodriguez,3840000
134104,Buku Sejarah,7,10/17/2021,Amanda Rodriguez,980000
134104,Buku Anak-Anak,1,10/17/2021,Amanda Rodriguez,20000
134104,Majalah Seni,7,10/17/2021,Amanda Rodriguez,5390000
134104,Novel Fiksi Ilmiah,3,10/17/2021,Amanda Rodriguez,540000
134104,Novel Misteri,1,12/31/2021,Amanda Rodriguez,120000
134104,Novel Romansa,7,12/31/2021,Amanda Rodriguez,7350000
134104,Aksesoris Buku,7,12/31/2021,Amanda Rodriguez,980000
134105,Alat Tulis,3,1/10/2022,Nathan Green,900000
134105,Buku Anak-Anak,9,1/10/2022,Nathan Green,4860000
134105,Majalah Fashion,5,1/10/2022,Nathan Green,500000
134105,Majalah Seni,3,1/10/2022,Nathan Green,990000
134105,Novel Misteri,6,1/10/2022,Nathan Green,720000
134105,Aksesoris Buku,6,1/10/2022,Nathan Green,720000
134106,Buku Sejarah,6,1/10/2022,Steven Barnes,2160000
134106,Alat Tulis,8,1/10/2022,Steven Barnes,7040000
134106,Buku Anak-Anak,9,1/10/2022,Steven Barnes,2025000
134106,Majalah Fashion,5,1/10/2022,Steven Barnes,500000
134106,Novel Fiksi Ilmiah,5,1/10/2022,Steven Barnes,625000
134106,Novel Misteri,9,3/27/2022,Steven Barnes,1620000
134106,Novel Romansa,3,3/27/2022,Steven Barnes,180000
134106,Aksesoris Buku,6,3/27/2022,Steven Barnes,720000
134107,Alat Tulis,7,3/27/2022,Tammy Perez,140000
134107,Buku Anak-Anak,9,3/27/2022,Tammy Perez,12150000
134107,Majalah Seni,5,3/27/2022,Tammy Perez,3250000
134107,Majalah Berita,3,3/27/2022,Tammy Perez,60000
134107,Buku Fiksi,1,3/27/2022,Tammy Perez,120000
134107,Aksesoris Buku,7,3/27/2022,Tammy Perez,2940000
134108,Majalah Fashion,8,3/27/2022,Gerald Griffin PhD,1280000
134108,Majalah Seni,6,3/27/2022,Gerald Griffin PhD,720000
134108,Majalah Berita,8,3/27/2022,Gerald Griffin PhD,5760000
134108,Buku Fiksi,1,3/27/2022,Gerald Griffin PhD,110000
134108,Aksesoris Buku,1,3/27/2022,Gerald Griffin PhD,90000
134109,Buku Sejarah,8,3/27/2022,Ashley Odom,1600000
134109,Alat Tulis,1,3/27/2022,Ashley Odom,20000
134109,Buku Anak-Anak,8,3/27/2022,Ashley Odom,1280000
134109,Majalah Seni,7,3/27/2022,Ashley Odom,1225000
134109,Majalah Berita,1,3/27/2022,Ashley Odom,20000
134109,Novel Fiksi Ilmiah,6,3/27/2022,Ashley Odom,4680000
134109,Novel Romansa,6,3/27/2022,Ashley Odom,720000
134110,Alat Tulis,6,3/27/2022,Kristen Davis,4680000
134110,Buku Anak-Anak,7,3/27/2022,Kristen Davis,4900000
134110,Majalah Berita,7,3/27/2022,Kristen Davis,7350000
134110,Buku Fiksi,8,3/27/2022,Kristen Davis,1600000
134110,Buku Biografi,8,3/27/2022,Kristen Davis,3200000
134110,Novel Romansa,4,3/27/2022,Kristen Davis,1760000
134110,Aksesoris Buku,1,3/27/2022,Kristen Davis,25000
134111,Alat Tulis,7,3/27/2022,Tiffany Yates,5390000
134111,Buku Anak-Anak,5,3/27/2022,Tiffany Yates,2500000
134111,Majalah Fashion,3,3/27/2022,Tiffany Yates,225000
134111,Buku Biografi,9,4/18/2022,Tiffany Yates,7290000
134111,Aksesoris Buku,6,4/18/2022,Tiffany Yates,3240000
134112,Buku Sejarah,1,4/18/2022,Jason Wallace,50000
134112,Majalah Fashion,6,4/18/2022,Jason Wallace,3960000
134112,Majalah Seni,4,4/18/2022,Jason Wallace,1440000
134112,Majalah Berita,4,4/18/2022,Jason Wallace,800000
134112,Buku Fiksi,7,4/18/2022,Jason Wallace,2450000
134112,Aksesoris Buku,3,4/18/2022,Jason Wallace,180000
134113,Buku Fiksi,6,4/18/2022,Fred Hall,1800000
134113,Alat Tulis,5,4/18/2022,Fred Hall,100000
134113,Aksesoris Buku,2,4/18/2022,Fred Hall,80000
134113,Buku Sejarah,4,4/18/2022,Fred Hall,2400000
134114,Alat Tulis,6,4/18/2022,Kyle Osborn,720000
134114,Majalah Fashion,5,4/18/2022,Kyle Osborn,1500000
134114,Majalah Seni,7,4/18/2022,Kyle Osborn,6370000
134114,Novel Misteri,5,4/18/2022,Kyle Osborn,2750000
134114,Novel Romansa,9,4/18/2022,Kyle Osborn,10530000
134114,Aksesoris Buku,3,4/18/2022,Kyle Osborn,540000
134115,Alat Tulis,2,4/18/2022,Gerald Alvarado,200000
134115,Buku Anak-Anak,9,4/18/2022,Gerald Alvarado,2025000
134115,Majalah Fashion,2,4/18/2022,Gerald Alvarado,440000
134115,Majalah Berita,4,4/18/2022,Gerald Alvarado,1600000
134115,Novel Fiksi Ilmiah,9,4/18/2022,Gerald Alvarado,8100000
134115,Novel Misteri,7,4/18/2022,Gerald Alvarado,2940000
134115,Novel Romansa,1,4/18/2022,Gerald Alvarado,50000
134115,Aksesoris Buku,2,4/18/2022,Gerald Alvarado,240000
134116,Buku Anak-Anak,5,4/18/2022,Brooke Robinson,2250000
134116,Majalah Fashion,3,4/29/2022,Brooke Robinson,900000
134116,Majalah Seni,9,4/29/2022,Brooke Robinson,8910000
134116,Novel Fiksi Ilmiah,5,4/29/2022,Brooke Robinson,500000
134116,Novel Misteri,9,4/29/2022,Brooke Robinson,4860000
134116,Buku Biografi,9,4/29/2022,Brooke Robinson,8100000
134116,Novel Romansa,6,4/29/2022,Brooke Robinson,5400000
134116,Aksesoris Buku,2,4/29/2022,Brooke Robinson,40000
134117,Alat Tulis,8,4/29/2022,Martin Conley,9600000
134117,Buku Sejarah,1,4/29/2022,Martin Conley,120000
134117,Buku Anak-Anak,1,4/29/2022,Martin Conley,110000
134117,Novel Misteri,3,4/29/2022,Martin Conley,60000
134117,Aksesoris Buku,6,4/29/2022,Martin Conley,5400000
134118,Alat Tulis,7,4/29/2022,Grace Lawrence,7350000
134118,Buku Anak-Anak,3,4/29/2022,Grace Lawrence,900000
134118,Majalah Seni,1,4/29/2022,Grace Lawrence,60000
134118,Majalah Berita,9,4/29/2022,Grace Lawrence,4050000
134118,Buku Fiksi,8,5/30/2022,Grace Lawrence,160000
134118,Novel Romansa,3,5/30/2022,Grace Lawrence,1170000
134118,Aksesoris Buku,1,5/30/2022,Grace Lawrence,20000
134119,Novel Romansa,7,5/30/2022,David Jacobs,2450000
134119,Buku Sejarah,1,5/30/2022,David Jacobs,150000
134119,Alat Tulis,7,5/30/2022,David Jacobs,5880000
134119,Buku Anak-Anak,5,5/30/2022,David Jacobs,2750000
134120,Buku Sejarah,5,5/30/2022,Barbara Gomez,2250000
134120,Alat Tulis,1,5/30/2022,Barbara Gomez,130000
134120,Buku Anak-Anak,5,5/30/2022,Barbara Gomez,2250000
134120,Majalah Fashion,3,5/30/2022,Barbara Gomez,1350000
134120,Majalah Berita,4,5/30/2022,Barbara Gomez,2400000
134120,Novel Fiksi Ilmiah,4,5/30/2022,Barbara Gomez,320000
134120,Buku Fiksi,8,5/30/2022,Barbara Gomez,7680000
134120,Aksesoris Buku,1,5/30/2022,Barbara Gomez,25000
134121,Alat Tulis,3,5/30/2022,Nicole Warner,225000
134121,Majalah Fashion,4,5/30/2022,Nicole Warner,1600000
134121,Majalah Berita,6,5/30/2022,Nicole Warner,2160000
134121,Novel Fiksi Ilmiah,3,5/30/2022,Nicole Warner,225000
134122,Majalah Seni,1,5/30/2022,Jennifer Mcgrath,150000
134122,Alat Tulis,5,5/30/2022,Jennifer Mcgrath,625000
134122,Buku Biografi,9,5/30/2022,Jennifer Mcgrath,2025000
134122,Aksesoris Buku,6,5/30/2022,Jennifer Mcgrath,3600000
134123,Alat Tulis,5,5/30/2022,Daniel Singleton,1500000
134123,Majalah Fashion,8,5/30/2022,Daniel Singleton,160000
134123,Majalah Berita,1,5/30/2022,Daniel Singleton,100000
134123,Novel Fiksi Ilmiah,8,5/30/2022,Daniel Singleton,7680000
134123,Buku Fiksi,8,5/30/2022,Daniel Singleton,6400000
134123,Buku Biografi,9,5/30/2022,Daniel Singleton,1620000
134123,Novel Misteri,9,5/30/2022,Daniel Singleton,7290000
134123,Novel Romansa,6,5/30/2022,Daniel Singleton,3960000
134124,Novel Romansa,2,5/30/2022,Todd Becker,100000
134124,Majalah Seni,2,5/30/2022,Todd Becker,440000
134124,Alat Tulis,4,5/30/2022,Todd Becker,960000
134124,Majalah Fashion,4,5/30/2022,Todd Becker,400000
134125,Buku Sejarah,6,5/30/2022,Richard Ford,5400000
134125,Majalah Berita,5,5/30/2022,Richard Ford,100000
134125,Buku Fiksi,8,5/30/2022,Richard Ford,1280000
134125,Buku Biografi,5,5/30/2022,Richard Ford,2750000
134125,Novel Misteri,1,5/30/2022,Richard Ford,130000
134126,Buku Sejarah,4,5/30/2022,John Greene,320000
134126,Alat Tulis,9,5/30/2022,John Greene,7290000
134126,Majalah Seni,4,5/30/2022,John Greene,400000
134126,Buku Fiksi,9,5/30/2022,John Greene,7290000
134126,Buku Biografi,1,5/30/2022,John Greene,110000
134126,Aksesoris Buku,9,5/30/2022,John Greene,8910000
134127,Alat Tulis,1,5/30/2022,Jeffrey Campos,20000
134127,Buku Sejarah,7,5/30/2022,Jeffrey Campos,4900000
134127,Majalah Seni,4,5/30/2022,Jeffrey Campos,960000
134127,Majalah Berita,1,5/30/2022,Jeffrey Campos,120000
134127,Buku Fiksi,8,5/30/2022,Jeffrey Campos,3200000
134127,Novel Misteri,4,5/30/2022,Jeffrey Campos,800000
134127,Novel Romansa,9,5/30/2022,Jeffrey Campos,7290000
134127,Aksesoris Buku,5,5/30/2022,Jeffrey Campos,1250000
134128,Buku Sejarah,3,5/30/2022,Michael Love,540000
134128,Alat Tulis,6,5/30/2022,Michael Love,720000
134128,Majalah Berita,1,5/30/2022,Michael Love,130000
134128,Novel Fiksi Ilmiah,3,5/30/2022,Michael Love,450000
134128,Buku Fiksi,5,5/30/2022,Michael Love,625000
134128,Novel Romansa,8,5/30/2022,Michael Love,7680000
134129,Alat Tulis,6,5/30/2022,Andrea Bailey,4680000
134129,Majalah Fashion,4,5/30/2022,Andrea Bailey,400000
134129,Majalah Seni,6,5/30/2022,Andrea Bailey,3960000
134129,Majalah Berita,8,5/30/2022,Andrea Bailey,3840000
134129,Novel Fiksi Ilmiah,8,5/30/2022,Andrea Bailey,1600000
134129,Buku Biografi,8,5/30/2022,Andrea Bailey,3840000
134129,Novel Misteri,9,5/30/2022,Andrea Bailey,12150000
134129,Aksesoris Buku,2,5/30/2022,Andrea Bailey,440000
134130,Majalah Seni,4,5/30/2022,Mary Stephens,400000
134130,Novel Misteri,1,5/30/2022,Mary Stephens,60000
134130,Buku Biografi,2,5/30/2022,Mary Stephens,40000
134130,Majalah Fashion,2,5/30/2022,Mary Stephens,240000
134131,Alat Tulis,1,5/30/2022,Wendy May,120000
134131,Buku Anak-Anak,9,5/30/2022,Wendy May,10530000
134131,Majalah Fashion,3,5/30/2022,Wendy May,900000
134131,Majalah Berita,1,5/30/2022,Wendy May,130000
134131,Novel Fiksi Ilmiah,5,5/30/2022,Wendy May,2750000
134131,Novel Misteri,7,5/30/2022,Wendy May,4900000
134131,Buku Biografi,9,5/30/2022,Wendy May,2025000
134132,Buku Sejarah,1,5/30/2022,Michael Murphy,20000
134132,Majalah Fashion,5,5/30/2022,Michael Murphy,3250000
134132,Majalah Seni,6,5/30/2022,Michael Murphy,720000
134132,Buku Biografi,5,5/30/2022,Michael Murphy,500000
134132,Aksesoris Buku,1,5/30/2022,Michael Murphy,110000
134133,Alat Tulis,5,5/30/2022,Keith Hodges,3750000
134133,Buku Anak-Anak,2,5/30/2022,Keith Hodges,100000
134133,Majalah Fashion,3,5/30/2022,Keith Hodges,1080000
134133,Majalah Seni,1,5/30/2022,Keith Hodges,60000
134133,Novel Fiksi Ilmiah,2,5/30/2022,Keith Hodges,520000
134133,Novel Misteri,2,5/30/2022,Keith Hodges,200000
134133,Aksesoris Buku,4,5/30/2022,Keith Hodges,400000
134134,Alat Tulis,7,5/30/2022,Alice Webster,2940000
134134,Buku Sejarah,2,5/30/2022,Alice Webster,80000
134134,Majalah Seni,9,5/30/2022,Alice Webster,8100000
134134,Novel Fiksi Ilmiah,3,5/30/2022,Alice Webster,1350000
134134,Buku Biografi,8,5/30/2022,Alice Webster,1280000
134134,Novel Romansa,4,5/30/2022,Alice Webster,960000
134134,Aksesoris Buku,9,5/30/2022,Alice Webster,1620000
134135,Alat Tulis,1,5/30/2022,Kenneth Brewer,25000
134135,Majalah Fashion,9,5/30/2022,Kenneth Brewer,12150000
134135,Majalah Seni,9,5/30/2022,Kenneth Brewer,4050000
134135,Majalah Berita,4,5/30/2022,Kenneth Brewer,960000
134135,Novel Misteri,5,5/30/2022,Kenneth Brewer,2250000
134135,Novel Romansa,6,5/30/2022,Kenneth Brewer,3960000
134136,Alat Tulis,3,5/30/2022,Miguel Roberts,540000
134136,Buku Anak-Anak,2,5/30/2022,Miguel Roberts,240000
134136,Majalah Fashion,6,5/30/2022,Miguel Roberts,3960000
134136,Majalah Berita,5,5/30/2022,Miguel Roberts,100000
134136,Novel Fiksi Ilmiah,4,5/30/2022,Miguel Roberts,1440000
134136,Aksesoris Buku,8,5/30/2022,Miguel Roberts,8320000
134137,Buku Sejarah,4,5/30/2022,David Booth,960000
134137,Alat Tulis,7,5/30/2022,David Booth,980000
134137,Buku Anak-Anak,8,5/30/2022,David Booth,3840000
134137,Majalah Fashion,6,5/30/2022,David Booth,1800000
134137,Majalah Seni,7,5/30/2022,David Booth,140000
134137,Novel Fiksi Ilmiah,1,5/30/2022,David Booth,120000
134137,Buku Fiksi,2,5/30/2022,David Booth,100000
134137,Buku Biografi,6,5/30/2022,David Booth,900000
134137,Aksesoris Buku,2,5/30/2022,David Booth,80000
134138,Alat Tulis,4,5/30/2022,Jeremy Myers,1760000
134138,Buku Anak-Anak,2,5/30/2022,Jeremy Myers,440000
134138,Majalah Seni,3,5/30/2022,Jeremy Myers,180000
134138,Majalah Berita,1,5/30/2022,Jeremy Myers,20000
134138,Novel Fiksi Ilmiah,7,5/30/2022,Jeremy Myers,1225000
134138,Novel Misteri,5,5/30/2022,Jeremy Myers,3000000
134138,Buku Biografi,5,5/30/2022,Jeremy Myers,1250000
134138,Aksesoris Buku,8,5/30/2022,Jeremy Myers,1600000
134139,Majalah Berita,2,5/30/2022,Ryan Thomas,80000
134139,Majalah Seni,1,5/30/2022,Ryan Thomas,20000
134139,Alat Tulis,1,5/30/2022,Ryan Thomas,130000
134139,Novel Misteri,2,5/30/2022,Ryan Thomas,200000
134140,Alat Tulis,2,5/30/2022,Jeremy Walker,480000
134140,Buku Anak-Anak,3,5/30/2022,Jeremy Walker,225000
134140,Majalah Fashion,1,5/30/2022,Jeremy Walker,120000
134140,Buku Fiksi,9,5/30/2022,Jeremy Walker,2025000
134140,Novel Romansa,7,5/30/2022,Jeremy Walker,2940000
134141,Buku Sejarah,7,5/30/2022,Larry Carlson,1225000
134141,Buku Anak-Anak,8,5/30/2022,Larry Carlson,7040000
134141,Majalah Fashion,2,5/30/2022,Larry Carlson,200000
134141,Majalah Seni,5,5/30/2022,Larry Carlson,500000
134141,Novel Romansa,3,5/30/2022,Larry Carlson,1170000
134142,Majalah Fashion,6,5/30/2022,Christina Hall,120000
134142,Majalah Seni,1,5/30/2022,Christina Hall,130000
134142,Majalah Berita,6,5/30/2022,Christina Hall,3600000
134142,Novel Fiksi Ilmiah,2,5/30/2022,Christina Hall,480000
134142,Buku Fiksi,2,5/30/2022,Christina Hall,200000
134142,Buku Biografi,8,5/30/2022,Christina Hall,3200000
134142,Novel Romansa,6,5/30/2022,Christina Hall,2160000
134143,Alat Tulis,5,5/30/2022,James Byrd,500000
134143,Majalah Fashion,8,5/30/2022,James Byrd,7040000
134143,Majalah Seni,3,5/30/2022,James Byrd,1350000
134143,Majalah Berita,2,5/30/2022,James Byrd,400000
134143,Buku Biografi,3,5/30/2022,James Byrd,180000
134144,Buku Sejarah,8,5/30/2022,Kimberly Patel,1600000
134144,Buku Fiksi,3,5/30/2022,Kimberly Patel,225000
134144,Novel Misteri,9,5/30/2022,Kimberly Patel,7290000
134144,Novel Romansa,6,5/30/2022,Kimberly Patel,5400000
134144,Aksesoris Buku,5,5/30/2022,Kimberly Patel,2750000
134145,Alat Tulis,8,5/30/2022,Brian Velez,7040000
134145,Buku Anak-Anak,9,5/30/2022,Brian Velez,12150000
134145,Majalah Seni,2,5/30/2022,Brian Velez,100000
134145,Novel Fiksi Ilmiah,5,5/30/2022,Brian Velez,1500000
134145,Buku Biografi,5,5/30/2022,Brian Velez,2750000
134145,Novel Misteri,1,5/30/2022,Brian Velez,50000
134146,Alat Tulis,6,5/30/2022,Samantha Williams,3240000
134146,Majalah Fashion,9,5/30/2022,Samantha Williams,7290000
134146,Novel Misteri,1,5/30/2022,Samantha Williams,110000
134146,Buku Biografi,1,5/30/2022,Samantha Williams,130000
134146,Novel Romansa,3,5/30/2022,Samantha Williams,540000
134146,Aksesoris Buku,5,5/30/2022,Samantha Williams,625000
134147,Alat Tulis,5,5/30/2022,Eric Waters,2500000
134147,Buku Anak-Anak,9,5/30/2022,Eric Waters,9720000
134147,Majalah Fashion,4,5/30/2022,Eric Waters,320000
134147,Majalah Seni,9,5/30/2022,Eric Waters,7290000
134147,Novel Fiksi Ilmiah,4,5/30/2022,Eric Waters,320000
134147,Buku Fiksi,9,5/30/2022,Eric Waters,9720000
134147,Novel Misteri,6,5/30/2022,Eric Waters,3600000
134147,Novel Romansa,5,5/30/2022,Eric Waters,625000
134148,Majalah Seni,9,5/30/2022,Sara Ward,4860000
134148,Alat Tulis,4,5/30/2022,Sara Ward,320000
134148,Aksesoris Buku,7,5/30/2022,Sara Ward,5390000
134148,Majalah Fashion,5,5/30/2022,Sara Ward,3750000
134149,Alat Tulis,4,5/30/2022,Mark Rodriguez,2080000
134149,Majalah Fashion,7,5/30/2022,Mark Rodriguez,4410000
134149,Novel Fiksi Ilmiah,9,5/30/2022,Mark Rodriguez,8910000
134149,Buku Fiksi,7,5/30/2022,Mark Rodriguez,5880000
134149,Buku Biografi,5,5/30/2022,Mark Rodriguez,3750000
134149,Novel Romansa,2,5/30/2022,Mark Rodriguez,80000
134149,Aksesoris Buku,1,5/30/2022,Mark Rodriguez,20000
134150,Alat Tulis,3,5/30/2022,William Bond,810000
134150,Buku Anak-Anak,3,5/30/2022,William Bond,450000
134150,Majalah Seni,5,5/30/2022,William Bond,1250000
134150,Buku Biografi,5,5/30/2022,William Bond,2750000
134150,Aksesoris Buku,9,5/30/2022,William Bond,1620000
134151,Alat Tulis,6,5/30/2022,Christine Smith,3960000
134151,Buku Sejarah,6,5/30/2022,Christine Smith,2160000
134151,Majalah Seni,2,5/30/2022,Christine Smith,520000
134151,Majalah Berita,9,5/30/2022,Christine Smith,4860000
134151,Buku Fiksi,9,5/30/2022,Christine Smith,1620000
134151,Novel Misteri,3,5/30/2022,Christine Smith,180000
134151,Buku Biografi,6,5/30/2022,Christine Smith,3960000
134151,Novel Romansa,5,5/30/2022,Christine Smith,1500000
134152,Buku Sejarah,4,5/30/2022,Joseph Morales,80000
134152,Majalah Fashion,5,5/30/2022,Joseph Morales,2750000
134152,Majalah Seni,6,5/30/2022,Joseph Morales,2160000
134152,Majalah Berita,3,5/30/2022,Joseph Morales,60000
134152,Buku Fiksi,9,5/30/2022,Joseph Morales,4860000
134152,Buku Biografi,1,5/30/2022,Joseph Morales,130000
134152,Aksesoris Buku,8,5/30/2022,Joseph Morales,160000
134153,Buku Sejarah,8,5/30/2022,Shelly Murphy,7680000
134153,Alat Tulis,2,5/30/2022,Shelly Murphy,600000
134153,Buku Anak-Anak,9,5/30/2022,Shelly Murphy,4050000
134153,Majalah Fashion,2,5/30/2022,Shelly Murphy,440000
134153,Majalah Seni,4,5/30/2022,Shelly Murphy,2400000
134153,Buku Biografi,6,5/30/2022,Shelly Murphy,3600000
134154,Buku Sejarah,6,5/30/2022,Alexander Ramos,900000
134154,Alat Tulis,7,5/30/2022,Alexander Ramos,7350000
134154,Majalah Seni,3,5/30/2022,Alexander Ramos,225000
134154,Buku Fiksi,1,5/30/2022,Alexander Ramos,20000
134154,Novel Misteri,4,5/30/2022,Alexander Ramos,320000
134154,Novel Romansa,3,5/30/2022,Alexander Ramos,1170000
134155,Novel Romansa,1,5/30/2022,Travis Fox,20000
134155,Majalah Seni,2,5/30/2022,Travis Fox,100000
134155,Aksesoris Buku,4,5/30/2022,Travis Fox,1440000
134155,Majalah Fashion,3,5/30/2022,Travis Fox,1080000
134156,Alat Tulis,8,5/30/2022,Christy Roman,160000
134156,Buku Sejarah,8,5/30/2022,Christy Roman,1280000
134156,Buku Anak-Anak,4,5/30/2022,Christy Roman,960000
134156,Majalah Berita,7,5/30/2022,Christy Roman,2940000
134156,Aksesoris Buku,5,5/30/2022,Christy Roman,500000
134157,Alat Tulis,8,5/30/2022,Sherry Ross,6400000
134157,Buku Sejarah,5,5/30/2022,Sherry Ross,2250000
134157,Buku Anak-Anak,7,5/30/2022,Sherry Ross,2940000
134157,Majalah Fashion,4,5/30/2022,Sherry Ross,960000
134157,Majalah Seni,4,5/30/2022,Sherry Ross,1760000
134157,Buku Fiksi,3,5/30/2022,Sherry Ross,180000
134157,Novel Romansa,9,5/30/2022,Sherry Ross,180000
134157,Aksesoris Buku,7,5/30/2022,Sherry Ross,5390000
134158,Buku Sejarah,5,5/30/2022,Cynthia Foster,2500000
134158,Majalah Fashion,7,5/30/2022,Cynthia Foster,1225000
134158,Majalah Seni,5,5/30/2022,Cynthia Foster,100000
134158,Buku Fiksi,9,5/30/2022,Cynthia Foster,10530000
134158,Buku Biografi,2,5/30/2022,Cynthia Foster,520000
134158,Novel Romansa,9,5/30/2022,Cynthia Foster,180000
134159,Buku Anak-Anak,9,5/30/2022,Deborah West,2025000
134159,Majalah Seni,1,5/30/2022,Deborah West,120000
134159,Majalah Berita,2,5/30/2022,Deborah West,520000
134159,Novel Fiksi Ilmiah,8,5/30/2022,Deborah West,1280000
134159,Buku Biografi,1,5/30/2022,Deborah West,150000
134160,Majalah Seni,8,5/30/2022,Krista Simmons,9600000
134160,Majalah Berita,3,5/30/2022,Krista Simmons,900000
134160,Buku Anak-Anak,5,5/30/2022,Krista Simmons,2750000
134160,Aksesoris Buku,7,5/30/2022,Krista Simmons,2940000
134161,Alat Tulis,3,5/30/2022,Barbara Livingston,900000
134161,Buku Anak-Anak,5,5/30/2022,Barbara Livingston,100000
134161,Majalah Fashion,8,5/30/2022,Barbara Livingston,1280000
134161,Majalah Seni,8,5/30/2022,Barbara Livingston,7680000
134161,Buku Fiksi,9,5/30/2022,Barbara Livingston,180000
134161,Novel Misteri,1,5/30/2022,Barbara Livingston,25000
134161,Aksesoris Buku,6,5/30/2022,Barbara Livingston,3600000
134162,Buku Sejarah,7,5/30/2022,William Lewis,5390000
134162,Alat Tulis,3,5/30/2022,William Lewis,1080000
134162,Majalah Seni,4,5/30/2022,William Lewis,400000
134162,Majalah Berita,4,5/30/2022,William Lewis,1600000
134162,Novel Fiksi Ilmiah,9,5/30/2022,William Lewis,8910000
134162,Novel Misteri,2,5/30/2022,William Lewis,600000
134162,Buku Biografi,5,5/30/2022,William Lewis,3750000
134162,Novel Romansa,1,5/30/2022,William Lewis,50000
134163,Alat Tulis,1,5/30/2022,Leslie Martinez,120000
134163,Buku Sejarah,1,5/30/2022,Leslie Martinez,50000
134163,Majalah Fashion,7,5/30/2022,Leslie Martinez,980000
134163,Majalah Seni,8,5/30/2022,Leslie Martinez,1280000
134163,Buku Biografi,1,5/30/2022,Leslie Martinez,60000
134163,Novel Romansa,1,5/30/2022,Leslie Martinez,25000
134164,Alat Tulis,2,5/30/2022,Joshua Jackson,80000
